Date,Index Value,Year,Month
2017-04-24,7.01,2017,4
2017-04-25,10.33,2017,4
2017-04-26,11.3,2017,4
2017-04-27,11.15,2017,4
2017-04-28,11.94,2017,4
2017-04-29,13.12,2017,4
2017-04-30,13.76,2017,4
2017-05-01,-0.21,2017,5
2017-05-02,-1.51,2017,5
2017-05-03,-2.39,2017,5
2017-05-04,-3.2,2017,5
2017-05-05,-3.95,2017,5
2017-05-06,-4.26,2017,5
2017-05-07,-5.27,2017,5
2017-05-08,-5.81,2017,5
2017-05-09,-6.19,2017,5
2017-05-10,-6.59,2017,5
2017-05-11,-7.95,2017,5
2017-05-12,-8.28,2017,5
2017-05-13,-8.18,2017,5
2017-05-14,-8.66,2017,5
2017-05-15,-7.75,2017,5
2017-05-16,-8.37,2017,5
2017-05-17,-8.67,2017,5
2017-05-18,-7.05,2017,5
2017-05-19,-6.89,2017,5
2017-05-20,-5.59,2017,5
2017-05-21,-5.62,2017,5
2017-05-22,-6.72,2017,5
2017-05-23,-7.22,2017,5
2017-05-24,-6.37,2017,5
2017-05-25,-7.41,2017,5
2017-05-26,-6.35,2017,5
2017-05-27,-8.21,2017,5
2017-05-28,-8.82,2017,5
2017-05-29,-9.22,2017,5
2017-05-30,-5.97,2017,5
2017-05-31,-3.84,2017,5
2017-06-01,1.77,2017,6
2017-06-02,5.48,2017,6
2017-06-03,8.22,2017,6
2017-06-04,6.49,2017,6
2017-06-05,6.42,2017,6
2017-06-06,8.69,2017,6
2017-06-07,9.16,2017,6
2017-06-08,7.2,2017,6
2017-06-09,8.59,2017,6
2017-06-10,13.55,2017,6
2017-06-11,15.27,2017,6
2017-06-12,18.04,2017,6
2017-06-13,16.55,2017,6
2017-06-14,12.68,2017,6
2017-06-15,11.96,2017,6
2017-06-16,12.2,2017,6
2017-06-17,9.92,2017,6
2017-06-18,8.87,2017,6
2017-06-19,9.1,2017,6
2017-06-20,9.25,2017,6
2017-06-21,9.45,2017,6
2017-06-22,6.14,2017,6
2017-06-23,3.81,2017,6
2017-06-24,3.44,2017,6
2017-06-25,4.35,2017,6
2017-06-26,5.26,2017,6
2017-06-27,7.8,2017,6
2017-06-28,9.79,2017,6
2017-06-29,13.0,2017,6
2017-06-30,16.35,2017,6
2017-07-01,5.09,2017,7
2017-07-02,4.89,2017,7
2017-07-03,4.1,2017,7
2017-07-04,4.51,2017,7
2017-07-05,2.35,2017,7
2017-07-06,1.47,2017,7
2017-07-07,-3.11,2017,7
2017-07-08,-3.98,2017,7
2017-07-09,0.27,2017,7
2017-07-10,1.04,2017,7
2017-07-11,-1.07,2017,7
2017-07-12,-3.01,2017,7
2017-07-13,-0.32,2017,7
2017-07-14,1.66,2017,7
2017-07-15,0.46,2017,7
2017-07-16,-1.0,2017,7
2017-07-17,1.39,2017,7
2017-07-18,7.16,2017,7
2017-07-19,8.39,2017,7
2017-07-20,8.7,2017,7
2017-07-21,9.77,2017,7
2017-07-22,12.12,2017,7
2017-07-23,14.29,2017,7
2017-07-24,17.04,2017,7
2017-07-25,16.26,2017,7
2017-07-26,15.7,2017,7
2017-07-27,12.54,2017,7
2017-07-28,9.19,2017,7
2017-07-29,4.33,2017,7
2017-07-30,-0.83,2017,7
2017-07-31,-4.28,2017,7
2017-08-01,-2.45,2017,8
2017-08-02,-5.84,2017,8
2017-08-03,-10.51,2017,8
2017-08-04,-14.38,2017,8
2017-08-05,-18.42,2017,8
2017-08-06,-21.46,2017,8
2017-08-07,-23.82,2017,8
2017-08-08,-24.61,2017,8
2017-08-09,-22.71,2017,8
2017-08-10,-21.18,2017,8
2017-08-11,-18.26,2017,8
2017-08-12,-17.21,2017,8
2017-08-13,-20.29,2017,8
2017-08-14,-22.09,2017,8
2017-08-15,-25.52,2017,8
2017-08-16,-30.49,2017,8
2017-08-17,-35.77,2017,8
2017-08-18,-37.48,2017,8
2017-08-19,-37.69,2017,8
2017-08-20,-35.82,2017,8
2017-08-21,-36.07,2017,8
2017-08-22,-38.55,2017,8
2017-08-23,-43.56,2017,8
2017-08-24,-44.37,2017,8
2017-08-25,-44.5,2017,8
2017-08-26,-44.34,2017,8
2017-08-27,-42.6,2017,8
2017-08-28,-38.27,2017,8
2017-08-29,-32.4,2017,8
2017-08-30,-28.89,2017,8
2017-08-31,-30.68,2017,8
2017-09-01,-0.84,2017,9
2017-09-02,0.07,2017,9
2017-09-03,-1.1,2017,9
2017-09-04,-4.68,2017,9
2017-09-05,-9.51,2017,9
2017-09-06,-13.38,2017,9
2017-09-07,-16.44,2017,9
2017-09-08,-18.06,2017,9
2017-09-09,-18.62,2017,9
2017-09-10,-19.14,2017,9
2017-09-11,-21.98,2017,9
2017-09-12,-24.66,2017,9
2017-09-13,-24.38,2017,9
2017-09-14,-23.36,2017,9
2017-09-15,-24.56,2017,9
2017-09-16,-25.43,2017,9
2017-09-17,-25.09,2017,9
2017-09-18,-22.0,2017,9
2017-09-19,-20.64,2017,9
2017-09-20,-15.34,2017,9
2017-09-21,-11.15,2017,9
2017-09-22,-8.71,2017,9
2017-09-23,-8.39,2017,9
2017-09-24,-10.83,2017,9
2017-09-25,-14.25,2017,9
2017-09-26,-17.5,2017,9
2017-09-27,-19.37,2017,9
2017-09-28,-19.5,2017,9
2017-09-29,-16.25,2017,9
2017-09-30,-12.09,2017,9
2017-10-01,0.45,2017,10
2017-10-02,2.37,2017,10
2017-10-03,2.09,2017,10
2017-10-04,-0.38,2017,10
2017-10-05,-2.34,2017,10
2017-10-06,-2.79,2017,10
2017-10-07,-2.05,2017,10
2017-10-08,-1.35,2017,10
2017-10-09,-0.75,2017,10
2017-10-10,2.47,2017,10
2017-10-11,4.19,2017,10
2017-10-12,5.08,2017,10
2017-10-13,6.1,2017,10
2017-10-14,8.72,2017,10
2017-10-15,11.05,2017,10
2017-10-16,10.51,2017,10
2017-10-17,8.62,2017,10
2017-10-18,6.51,2017,10
2017-10-19,4.79,2017,10
2017-10-20,6.54,2017,10
2017-10-21,9.54,2017,10
2017-10-22,12.68,2017,10
2017-10-23,11.75,2017,10
2017-10-24,11.18,2017,10
2017-10-25,9.87,2017,10
2017-10-26,8.93,2017,10
2017-10-27,8.18,2017,10
2017-10-28,7.33,2017,10
2017-10-29,5.44,2017,10
2017-10-30,5.56,2017,10
2017-10-31,7.14,2017,10
2017-11-01,-0.75,2017,11
2017-11-02,-1.21,2017,11
2017-11-03,-1.33,2017,11
2017-11-04,-1.92,2017,11
2017-11-05,-1.67,2017,11
2017-11-06,-1.37,2017,11
2017-11-07,-1.59,2017,11
2017-11-08,-2.24,2017,11
2017-11-09,-2.7,2017,11
2017-11-10,-3.94,2017,11
2017-11-11,-4.6,2017,11
2017-11-12,-5.54,2017,11
2017-11-13,-6.51,2017,11
2017-11-14,-7.06,2017,11
2017-11-15,-7.6,2017,11
2017-11-16,-7.42,2017,11
2017-11-17,-7.67,2017,11
2017-11-18,-7.59,2017,11
2017-11-19,-8.05,2017,11
2017-11-20,-8.31,2017,11
2017-11-21,-8.31,2017,11
2017-11-22,-8.85,2017,11
2017-11-23,-9.4,2017,11
2017-11-24,-10.22,2017,11
2017-11-25,-10.89,2017,11
2017-11-26,-11.54,2017,11
2017-11-27,-10.84,2017,11
2017-11-28,-10.46,2017,11
2017-11-29,-10.8,2017,11
2017-11-30,-10.31,2017,11
2017-12-01,2.57,2017,12
2017-12-02,4.14,2017,12
2017-12-03,4.2,2017,12
2017-12-04,3.76,2017,12
2017-12-05,3.77,2017,12
2017-12-06,4.86,2017,12
2017-12-07,4.57,2017,12
2017-12-08,4.02,2017,12
2017-12-09,3.96,2017,12
2017-12-10,4.49,2017,12
2017-12-11,5.32,2017,12
2017-12-12,7.98,2017,12
2017-12-13,7.85,2017,12
2017-12-14,7.86,2017,12
2017-12-15,7.42,2017,12
2017-12-16,6.94,2017,12
2017-12-17,6.51,2017,12
2017-12-18,6.24,2017,12
2017-12-19,5.78,2017,12
2017-12-20,5.44,2017,12
2017-12-21,5.37,2017,12
2017-12-22,5.18,2017,12
2017-12-23,4.65,2017,12
2017-12-24,4.31,2017,12
2017-12-25,3.77,2017,12
2017-12-26,3.4,2017,12
2017-12-27,3.02,2017,12
2017-12-28,2.51,2017,12
2017-12-29,2.03,2017,12
2017-12-30,1.39,2017,12
2017-12-31,0.87,2017,12
2018-01-01,-0.71,2018,1
2018-01-02,-1.07,2018,1
2018-01-03,-1.44,2018,1
2018-01-04,-1.58,2018,1
2018-01-05,-1.69,2018,1
2018-01-06,-2.2,2018,1
2018-01-07,-2.69,2018,1
2018-01-08,-3.48,2018,1
2018-01-09,-4.21,2018,1
2018-01-10,-4.49,2018,1
2018-01-11,-4.89,2018,1
2018-01-12,-5.52,2018,1
2018-01-13,-6.39,2018,1
2018-01-14,-6.9,2018,1
2018-01-15,-7.7,2018,1
2018-01-16,-8.79,2018,1
2018-01-17,-9.77,2018,1
2018-01-18,-10.43,2018,1
2018-01-19,-10.88,2018,1
2018-01-20,-11.41,2018,1
2018-01-21,-11.89,2018,1
2018-01-22,-12.7,2018,1
2018-01-23,-13.2,2018,1
2018-01-24,-12.8,2018,1
2018-01-25,-12.93,2018,1
2018-01-26,-13.45,2018,1
2018-01-27,-13.94,2018,1
2018-01-28,-14.76,2018,1
2018-01-29,-15.32,2018,1
2018-01-30,-16.02,2018,1
2018-01-31,-16.65,2018,1
2018-02-01,-0.36,2018,2
2018-02-02,-1.05,2018,2
2018-02-03,-1.46,2018,2
2018-02-04,-1.8,2018,2
2018-02-05,-2.25,2018,2
2018-02-06,-2.99,2018,2
2018-02-07,-3.72,2018,2
2018-02-08,-4.0,2018,2
2018-02-09,-4.42,2018,2
2018-02-10,-5.1,2018,2
2018-02-11,-6.18,2018,2
2018-02-12,-5.72,2018,2
2018-02-13,-3.29,2018,2
2018-02-14,-3.31,2018,2
2018-02-15,-3.9,2018,2
2018-02-16,-4.64,2018,2
2018-02-17,-5.52,2018,2
2018-02-18,-6.48,2018,2
2018-02-19,-7.63,2018,2
2018-02-20,-8.55,2018,2
2018-02-21,-9.45,2018,2
2018-02-22,-10.25,2018,2
2018-02-23,-10.79,2018,2
2018-02-24,-11.6,2018,2
2018-02-25,-11.61,2018,2
2018-02-26,-12.22,2018,2
2018-02-27,-13.28,2018,2
2018-02-28,-14.42,2018,2
2018-03-01,-1.02,2018,3
2018-03-02,-1.91,2018,3
2018-03-03,-1.54,2018,3
2018-03-04,-1.23,2018,3
2018-03-05,-1.76,2018,3
2018-03-06,-1.82,2018,3
2018-03-07,-1.16,2018,3
2018-03-08,-1.8,2018,3
2018-03-09,-2.64,2018,3
2018-03-10,-3.7,2018,3
2018-03-11,-4.93,2018,3
2018-03-12,-6.19,2018,3
2018-03-13,-7.15,2018,3
2018-03-14,-7.35,2018,3
2018-03-15,-7.37,2018,3
2018-03-16,-5.66,2018,3
2018-03-17,-4.59,2018,3
2018-03-18,-4.57,2018,3
2018-03-19,-4.9,2018,3
2018-03-20,-5.66,2018,3
2018-03-21,-6.72,2018,3
2018-03-22,-7.42,2018,3
2018-03-23,-8.15,2018,3
2018-03-24,-9.24,2018,3
2018-03-25,-10.57,2018,3
2018-03-26,-11.77,2018,3
2018-03-27,-12.27,2018,3
2018-03-28,-13.05,2018,3
2018-03-29,-14.21,2018,3
2018-03-30,-15.17,2018,3
2018-03-31,-15.52,2018,3
2018-04-01,-0.4,2018,4
2018-04-02,-0.21,2018,4
2018-04-03,-1.1,2018,4
2018-04-04,-1.95,2018,4
2018-04-05,-2.16,2018,4
2018-04-06,-2.1,2018,4
2018-04-07,-1.71,2018,4
2018-04-08,-0.24,2018,4
2018-04-09,0.31,2018,4
2018-04-10,0.88,2018,4
2018-04-11,3.12,2018,4
2018-04-12,5.26,2018,4
2018-04-13,7.18,2018,4
2018-04-14,7.57,2018,4
2018-04-15,8.54,2018,4
2018-04-16,7.73,2018,4
2018-04-17,7.43,2018,4
2018-04-18,6.42,2018,4
2018-04-19,6.21,2018,4
2018-04-20,6.2,2018,4
2018-04-21,7.93,2018,4
2018-04-22,9.16,2018,4
2018-04-23,9.04,2018,4
2018-04-24,8.31,2018,4
2018-04-25,7.48,2018,4
2018-04-26,6.4,2018,4
2018-04-27,5.37,2018,4
2018-04-28,4.57,2018,4
2018-04-29,4.55,2018,4
2018-04-30,5.34,2018,4
2018-05-01,1.66,2018,5
2018-05-02,1.39,2018,5
2018-05-03,2.95,2018,5
2018-05-04,3.69,2018,5
2018-05-05,4.61,2018,5
2018-05-06,4.46,2018,5
2018-05-07,4.34,2018,5
2018-05-08,5.05,2018,5
2018-05-09,5.34,2018,5
2018-05-10,6.68,2018,5
2018-05-11,6.46,2018,5
2018-05-12,6.09,2018,5
2018-05-13,5.63,2018,5
2018-05-14,7.19,2018,5
2018-05-15,7.16,2018,5
2018-05-16,6.37,2018,5
2018-05-17,6.11,2018,5
2018-05-18,6.86,2018,5
2018-05-19,5.53,2018,5
2018-05-20,4.7,2018,5
2018-05-21,3.82,2018,5
2018-05-22,2.44,2018,5
2018-05-23,1.68,2018,5
2018-05-24,3.11,2018,5
2018-05-25,5.24,2018,5
2018-05-26,6.9,2018,5
2018-05-27,8.78,2018,5
2018-05-28,9.36,2018,5
2018-05-29,9.59,2018,5
2018-05-30,9.56,2018,5
2018-05-31,7.5,2018,5
2018-06-01,-0.97,2018,6
2018-06-02,-0.09,2018,6
2018-06-03,-0.7,2018,6
2018-06-04,-0.94,2018,6
2018-06-05,-2.84,2018,6
2018-06-06,-4.38,2018,6
2018-06-07,-3.46,2018,6
2018-06-08,-0.83,2018,6
2018-06-09,1.77,2018,6
2018-06-10,4.64,2018,6
2018-06-11,4.08,2018,6
2018-06-12,3.77,2018,6
2018-06-13,4.11,2018,6
2018-06-14,4.11,2018,6
2018-06-15,2.01,2018,6
2018-06-16,4.64,2018,6
2018-06-17,2.18,2018,6
2018-06-18,-0.7,2018,6
2018-06-19,-4.93,2018,6
2018-06-20,-8.75,2018,6
2018-06-21,-10.68,2018,6
2018-06-22,-11.1,2018,6
2018-06-23,-9.72,2018,6
2018-06-24,-8.82,2018,6
2018-06-25,-9.83,2018,6
2018-06-26,-8.39,2018,6
2018-06-27,-6.06,2018,6
2018-06-28,1.87,2018,6
2018-06-29,2.21,2018,6
2018-06-30,0.04,2018,6
2018-07-01,-0.97,2018,7
2018-07-02,-0.36,2018,7
2018-07-03,3.53,2018,7
2018-07-04,5.85,2018,7
2018-07-05,5.09,2018,7
2018-07-06,2.33,2018,7
2018-07-07,2.72,2018,7
2018-07-08,3.51,2018,7
2018-07-09,5.09,2018,7
2018-07-10,4.65,2018,7
2018-07-11,5.36,2018,7
2018-07-12,8.0,2018,7
2018-07-13,9.9,2018,7
2018-07-14,12.22,2018,7
2018-07-15,14.06,2018,7
2018-07-16,19.66,2018,7
2018-07-17,24.71,2018,7
2018-07-18,24.15,2018,7
2018-07-19,28.02,2018,7
2018-07-20,26.49,2018,7
2018-07-21,29.08,2018,7
2018-07-22,32.62,2018,7
2018-07-23,34.55,2018,7
2018-07-24,32.92,2018,7
2018-07-25,30.61,2018,7
2018-07-26,31.81,2018,7
2018-07-27,29.27,2018,7
2018-07-28,25.29,2018,7
2018-07-29,23.08,2018,7
2018-07-30,18.78,2018,7
2018-07-31,18.52,2018,7
2018-08-01,-3.29,2018,8
2018-08-02,-5.68,2018,8
2018-08-03,-9.74,2018,8
2018-08-04,-14.15,2018,8
2018-08-05,-18.25,2018,8
2018-08-06,-21.01,2018,8
2018-08-07,-21.42,2018,8
2018-08-08,-19.2,2018,8
2018-08-09,-21.24,2018,8
2018-08-10,-26.39,2018,8
2018-08-11,-26.63,2018,8
2018-08-12,-24.4,2018,8
2018-08-13,-22.14,2018,8
2018-08-14,-22.17,2018,8
2018-08-15,-19.86,2018,8
2018-08-16,-13.19,2018,8
2018-08-17,-10.18,2018,8
2018-08-18,-11.44,2018,8
2018-08-19,-13.15,2018,8
2018-08-20,-10.62,2018,8
2018-08-21,-6.26,2018,8
2018-08-22,-6.61,2018,8
2018-08-23,-8.85,2018,8
2018-08-24,-10.62,2018,8
2018-08-25,-10.39,2018,8
2018-08-26,-8.25,2018,8
2018-08-27,-7.27,2018,8
2018-08-28,-8.82,2018,8
2018-08-29,-9.38,2018,8
2018-08-30,-12.92,2018,8
2018-08-31,-14.6,2018,8
2018-09-01,-0.94,2018,9
2018-09-02,-2.22,2018,9
2018-09-03,-2.66,2018,9
2018-09-04,-5.41,2018,9
2018-09-05,-8.69,2018,9
2018-09-06,-9.82,2018,9
2018-09-07,-10.25,2018,9
2018-09-08,-11.64,2018,9
2018-09-09,-14.41,2018,9
2018-09-10,-15.73,2018,9
2018-09-11,-17.24,2018,9
2018-09-12,-18.4,2018,9
2018-09-13,-20.18,2018,9
2018-09-14,-16.52,2018,9
2018-09-15,-20.6,2018,9
2018-09-16,-24.91,2018,9
2018-09-17,-28.04,2018,9
2018-09-18,-32.37,2018,9
2018-09-19,-36.82,2018,9
2018-09-20,-39.53,2018,9
2018-09-21,-36.56,2018,9
2018-09-22,-31.32,2018,9
2018-09-23,-28.27,2018,9
2018-09-24,-25.62,2018,9
2018-09-25,-25.92,2018,9
2018-09-26,-24.36,2018,9
2018-09-27,-26.36,2018,9
2018-09-28,-28.19,2018,9
2018-09-29,-30.2,2018,9
2018-09-30,-32.2,2018,9
2018-10-01,-2.84,2018,10
2018-10-02,-4.64,2018,10
2018-10-03,-8.56,2018,10
2018-10-04,-10.52,2018,10
2018-10-05,-12.29,2018,10
2018-10-06,-13.88,2018,10
2018-10-07,-16.07,2018,10
2018-10-08,-18.61,2018,10
2018-10-09,-19.65,2018,10
2018-10-10,-22.01,2018,10
2018-10-11,-21.42,2018,10
2018-10-12,-19.3,2018,10
2018-10-13,-19.01,2018,10
2018-10-14,-20.29,2018,10
2018-10-15,-21.44,2018,10
2018-10-16,-22.81,2018,10
2018-10-17,-21.4,2018,10
2018-10-18,-22.2,2018,10
2018-10-19,-19.98,2018,10
2018-10-20,-21.58,2018,10
2018-10-21,-23.26,2018,10
2018-10-22,-24.86,2018,10
2018-10-23,-26.49,2018,10
2018-10-24,-27.77,2018,10
2018-10-25,-29.34,2018,10
2018-10-26,-30.63,2018,10
2018-10-27,-31.98,2018,10
2018-10-28,-33.06,2018,10
2018-10-29,-34.89,2018,10
2018-10-30,-36.67,2018,10
2018-10-31,-38.45,2018,10
2018-11-01,-0.91,2018,11
2018-11-02,11.89,2018,11
2018-11-03,12.67,2018,11
2018-11-04,14.32,2018,11
2018-11-05,13.98,2018,11
2018-11-06,14.06,2018,11
2018-11-07,13.39,2018,11
2018-11-08,12.53,2018,11
2018-11-09,11.57,2018,11
2018-11-10,10.49,2018,11
2018-11-11,9.54,2018,11
2018-11-12,8.55,2018,11
2018-11-13,7.76,2018,11
2018-11-14,7.31,2018,11
2018-11-15,7.19,2018,11
2018-11-16,7.99,2018,11
2018-11-17,8.37,2018,11
2018-11-18,12.42,2018,11
2018-11-19,12.26,2018,11
2018-11-20,12.34,2018,11
2018-11-21,12.36,2018,11
2018-11-22,12.94,2018,11
2018-11-23,12.99,2018,11
2018-11-24,13.64,2018,11
2018-11-25,13.23,2018,11
2018-11-26,12.56,2018,11
2018-11-27,11.97,2018,11
2018-11-28,11.42,2018,11
2018-11-29,11.03,2018,11
2018-11-30,10.82,2018,11
2018-12-01,-0.64,2018,12
2018-12-02,-1.22,2018,12
2018-12-03,-1.69,2018,12
2018-12-04,-1.89,2018,12
2018-12-05,-1.9,2018,12
2018-12-06,-1.51,2018,12
2018-12-07,-1.97,2018,12
2018-12-08,-1.86,2018,12
2018-12-09,-2.59,2018,12
2018-12-10,-2.97,2018,12
2018-12-11,-2.79,2018,12
2018-12-12,-3.07,2018,12
2018-12-13,-3.23,2018,12
2018-12-14,-3.28,2018,12
2018-12-15,-3.8,2018,12
2018-12-16,-4.39,2018,12
2018-12-17,-2.73,2018,12
2018-12-18,3.42,2018,12
2018-12-19,4.81,2018,12
2018-12-20,4.26,2018,12
2018-12-21,3.89,2018,12
2018-12-22,3.64,2018,12
2018-12-23,3.36,2018,12
2018-12-24,3.23,2018,12
2018-12-25,2.89,2018,12
2018-12-26,2.49,2018,12
2018-12-27,2.2,2018,12
2018-12-28,1.74,2018,12
2018-12-29,1.65,2018,12
2018-12-30,1.02,2018,12
2018-12-31,0.52,2018,12
2019-01-01,-0.69,2019,1
2019-01-02,-0.94,2019,1
2019-01-03,-1.38,2019,1
2019-01-04,-1.62,2019,1
2019-01-05,-1.09,2019,1
2019-01-06,-1.05,2019,1
2019-01-07,-1.25,2019,1
2019-01-08,-2.07,2019,1
2019-01-09,-2.74,2019,1
2019-01-10,-3.2,2019,1
2019-01-11,-3.41,2019,1
2019-01-12,-3.63,2019,1
2019-01-13,-3.82,2019,1
2019-01-14,-4.28,2019,1
2019-01-15,-5.07,2019,1
2019-01-16,-6.14,2019,1
2019-01-17,-6.68,2019,1
2019-01-18,-7.39,2019,1
2019-01-19,-7.44,2019,1
2019-01-20,-7.75,2019,1
2019-01-21,-7.56,2019,1
2019-01-22,-5.71,2019,1
2019-01-23,-4.27,2019,1
2019-01-24,-4.29,2019,1
2019-01-25,-3.62,2019,1
2019-01-26,-2.33,2019,1
2019-01-27,-2.39,2019,1
2019-01-28,-2.41,2019,1
2019-01-29,-2.81,2019,1
2019-01-30,-3.26,2019,1
2019-01-31,-3.44,2019,1
2019-02-01,0.24,2019,2
2019-02-02,-0.21,2019,2
2019-02-03,-0.69,2019,2
2019-02-04,-1.36,2019,2
2019-02-05,-2.03,2019,2
2019-02-06,-2.54,2019,2
2019-02-07,-1.35,2019,2
2019-02-08,0.9,2019,2
2019-02-09,1.4,2019,2
2019-02-10,1.4,2019,2
2019-02-11,0.44,2019,2
2019-02-12,-0.68,2019,2
2019-02-13,-1.2,2019,2
2019-02-14,-1.75,2019,2
2019-02-15,-1.14,2019,2
2019-02-16,0.02,2019,2
2019-02-17,-0.43,2019,2
2019-02-18,0.09,2019,2
2019-02-19,0.44,2019,2
2019-02-20,0.22,2019,2
2019-02-21,1.03,2019,2
2019-02-22,2.04,2019,2
2019-02-23,1.43,2019,2
2019-02-24,0.89,2019,2
2019-02-25,0.35,2019,2
2019-02-26,0.47,2019,2
2019-02-27,1.52,2019,2
2019-02-28,3.17,2019,2
2019-03-01,0.24,2019,3
2019-03-02,-0.62,2019,3
2019-03-03,0.45,2019,3
2019-03-04,0.37,2019,3
2019-03-05,0.6,2019,3
2019-03-06,0.93,2019,3
2019-03-07,0.79,2019,3
2019-03-08,0.36,2019,3
2019-03-09,-0.27,2019,3
2019-03-10,-1.02,2019,3
2019-03-11,-1.93,2019,3
2019-03-12,-1.98,2019,3
2019-03-13,-3.21,2019,3
2019-03-14,-3.56,2019,3
2019-03-15,-3.6,2019,3
2019-03-16,-3.68,2019,3
2019-03-17,-4.36,2019,3
2019-03-18,-4.0,2019,3
2019-03-19,-3.81,2019,3
2019-03-20,-3.34,2019,3
2019-03-21,-2.83,2019,3
2019-03-22,-4.02,2019,3
2019-03-23,-4.9,2019,3
2019-03-24,-6.16,2019,3
2019-03-25,-7.46,2019,3
2019-03-26,-7.17,2019,3
2019-03-27,-5.99,2019,3
2019-03-28,-6.86,2019,3
2019-03-29,-8.24,2019,3
2019-03-30,-9.34,2019,3
2019-03-31,-9.42,2019,3
2019-04-01,1.4,2019,4
2019-04-02,0.69,2019,4
2019-04-03,1.1,2019,4
2019-04-04,-0.1,2019,4
2019-04-05,-0.35,2019,4
2019-04-06,-0.98,2019,4
2019-04-07,-0.16,2019,4
2019-04-08,-0.87,2019,4
2019-04-09,-0.84,2019,4
2019-04-10,0.31,2019,4
2019-04-11,-0.38,2019,4
2019-04-12,-1.16,2019,4
2019-04-13,-2.17,2019,4
2019-04-14,-2.74,2019,4
2019-04-15,-3.86,2019,4
2019-04-16,-3.84,2019,4
2019-04-17,-0.59,2019,4
2019-04-18,0.31,2019,4
2019-04-19,0.32,2019,4
2019-04-20,-0.02,2019,4
2019-04-21,-0.12,2019,4
2019-04-22,-0.34,2019,4
2019-04-23,-0.55,2019,4
2019-04-24,-1.61,2019,4
2019-04-25,-2.05,2019,4
2019-04-26,-2.87,2019,4
2019-04-27,-4.1,2019,4
2019-04-28,-4.64,2019,4
2019-04-29,-4.78,2019,4
2019-04-30,-4.37,2019,4
2019-05-01,2.9,2019,5
2019-05-02,4.87,2019,5
2019-05-03,6.88,2019,5
2019-05-04,10.2,2019,5
2019-05-05,11.35,2019,5
2019-05-06,11.09,2019,5
2019-05-07,10.15,2019,5
2019-05-08,8.38,2019,5
2019-05-09,7.33,2019,5
2019-05-10,6.35,2019,5
2019-05-11,6.33,2019,5
2019-05-12,5.67,2019,5
2019-05-13,5.54,2019,5
2019-05-14,5.59,2019,5
2019-05-15,4.97,2019,5
2019-05-16,4.7,2019,5
2019-05-17,4.28,2019,5
2019-05-18,4.53,2019,5
2019-05-19,3.2,2019,5
2019-05-20,1.09,2019,5
2019-05-21,-0.75,2019,5
2019-05-22,-1.37,2019,5
2019-05-23,-1.36,2019,5
2019-05-24,-0.9,2019,5
2019-05-25,-0.78,2019,5
2019-05-26,-0.63,2019,5
2019-05-27,-1.11,2019,5
2019-05-28,-3.17,2019,5
2019-05-29,-4.71,2019,5
2019-05-30,-5.93,2019,5
2019-05-31,-8.04,2019,5
2019-06-01,-1.27,2019,6
2019-06-02,-3.84,2019,6
2019-06-03,-3.88,2019,6
2019-06-04,-3.36,2019,6
2019-06-05,-5.44,2019,6
2019-06-06,-8.32,2019,6
2019-06-07,-10.99,2019,6
2019-06-08,-14.08,2019,6
2019-06-09,-16.67,2019,6
2019-06-10,-18.13,2019,6
2019-06-11,-20.3,2019,6
2019-06-12,-22.6,2019,6
2019-06-13,-24.8,2019,6
2019-06-14,-27.76,2019,6
2019-06-15,-30.12,2019,6
2019-06-16,-32.13,2019,6
2019-06-17,-35.77,2019,6
2019-06-18,-37.59,2019,6
2019-06-19,-38.97,2019,6
2019-06-20,-40.71,2019,6
2019-06-21,-41.46,2019,6
2019-06-22,-42.64,2019,6
2019-06-23,-43.46,2019,6
2019-06-24,-45.68,2019,6
2019-06-25,-47.16,2019,6
2019-06-26,-49.19,2019,6
2019-06-27,-48.17,2019,6
2019-06-28,-49.04,2019,6
2019-06-29,-48.85,2019,6
2019-06-30,-51.8,2019,6
2019-07-01,-0.11,2019,7
2019-07-02,1.09,2019,7
2019-07-03,1.61,2019,7
2019-07-04,-0.69,2019,7
2019-07-05,-1.18,2019,7
2019-07-06,4.55,2019,7
2019-07-07,9.41,2019,7
2019-07-08,10.48,2019,7
2019-07-09,14.98,2019,7
2019-07-10,19.5,2019,7
2019-07-11,23.26,2019,7
2019-07-12,23.17,2019,7
2019-07-13,23.66,2019,7
2019-07-14,22.53,2019,7
2019-07-15,21.63,2019,7
2019-07-16,20.04,2019,7
2019-07-17,14.51,2019,7
2019-07-18,7.55,2019,7
2019-07-19,3.67,2019,7
2019-07-20,0.45,2019,7
2019-07-21,-3.64,2019,7
2019-07-22,-6.1,2019,7
2019-07-23,-6.92,2019,7
2019-07-24,-8.17,2019,7
2019-07-25,-5.17,2019,7
2019-07-26,1.33,2019,7
2019-07-27,5.78,2019,7
2019-07-28,6.15,2019,7
2019-07-29,10.01,2019,7
2019-07-30,13.05,2019,7
2019-07-31,16.04,2019,7
2019-08-01,1.36,2019,8
2019-08-02,2.0,2019,8
2019-08-03,4.94,2019,8
2019-08-04,6.8,2019,8
2019-08-05,5.57,2019,8
2019-08-06,8.54,2019,8
2019-08-07,16.84,2019,8
2019-08-08,28.24,2019,8
2019-08-09,35.86,2019,8
2019-08-10,41.0,2019,8
2019-08-11,41.51,2019,8
2019-08-12,35.86,2019,8
2019-08-13,36.06,2019,8
